CellID,Lat,Lon,schools,offices,apartments,tourist_places,bakeries,supermarkets,RawScore,Score_0_1000,Rank
96.0,12.822500000000002,80.0495,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
97.0,12.822500000000002,80.0585,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
98.0,12.822500000000002,80.0675,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
99.0,12.822500000000002,80.0765,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
100.0,12.822500000000002,80.0855,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
101.0,12.822500000000002,80.0945,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
102.0,12.822500000000002,80.1035,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
103.0,12.822500000000002,80.1125,0.0,0.0,0.0,0.28219153969825234,-0.0,-0.0,0.28219153969825234,2.393445447257041,996
104.0,12.822500000000002,80.1215,0.0,0.0,7.92560736955116,0.4881456729269974,-0.0,-0.0,8.413753042478158,18.31963756672146,686
105.0,12.822500000000002,80.1305,0.0,0.961165905202141,10.223418188398256,0.9313454372578895,-0.0,-0.0,12.115929530858285,25.570591026760972,628
106.0,12.822500000000002,80.1395,0.0,0.6257444366937694,3.812985304107251,1.0721822070521148,-0.0,-0.0,5.510911947853135,12.634234468009161,739
107.0,12.822500000000002,80.1485,0.0,0.0,0.6510424631931292,0.6805315574103061,-0.0,-0.0,1.3315740206034352,4.448729293045165,922
108.0,12.822500000000002,80.1575,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
109.0,12.822500000000002,80.1665,0.0,0.0,0.0,0.5685205219002976,-0.0,-0.0,0.5685205219002976,2.9542393831279714,976
110.0,12.822500000000002,80.1755,0.0,0.0,0.8491971767892985,1.851977023217402,-0.0,-0.0,2.7011742000067005,7.131180329856776,841
111.0,12.822500000000002,80.1845,0.0,0.0,8.354823215149981,3.3540150146499097,-0.0,-0.0,11.708838229799891,24.7732762344419,634
112.0,12.822500000000002,80.1935,0.0,0.0,34.86797893220519,3.4233212790233116,-0.0,-0.0,38.2913002112285,76.83675707755663,447
113.0,12.822500000000002,80.2025,0.0,3.273751745599045,35.661201823994816,1.5249666710795418,-0.0,-0.0,40.4599202406734,81.08414046280812,440
114.0,12.822500000000002,80.2115,0.0,11.18245815010704,10.360717709195356,0.0,-0.0,-0.0,21.543175859302394,44.034466154925305,552
115.0,12.822500000000002,80.2205,0.0,14.59467020836183,17.75465896525083,0.702768427283298,-1.813238427378127,-0.9964383898796744,30.242420783638153,61.072503180394875,495
116.0,12.822500000000002,80.2295,0.0,8.149198051093034,35.15098262443442,3.793010381546657,-1.7600004211441709,-1.353470811501316,43.97971982442863,87.97789689245975,421
117.0,12.822500000000002,80.2385,0.0,1.071574467978547,34.336694630167685,6.909837154495203,-0.732047888105806,-0.470582095034905,41.115476269500725,82.3680895858158,436
118.0,12.822500000000002,80.2475,0.0,0.0,14.944242111457378,7.266423479054873,-0.0,-0.0,22.21066559051225,45.34178821027514,547
119.0,12.822500000000002,80.2565,0.0,0.0,2.8998429845284144,2.9419096003795624,-0.0,-0.0,5.841752584907977,13.282207375163601,723
120.0,12.822500000000002,80.2655,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
121.0,12.822500000000002,80.2745,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
122.0,12.822500000000002,80.2835,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
123.0,12.822500000000002,80.2925,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
124.0,12.822500000000002,80.3015,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
125.0,12.822500000000002,80.3105,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
126.0,12.822500000000002,80.3195,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
